,age,cit,educ,engl,occ,birth,sex,wageinc,wkswrkd,yrentry,powspuma
11885,41.10946492,1,13,10,100,55,1,75000,52,0,6220
11886,25.0092919,5,16,20,141,207,2,10000,52,1999,6220
11887,23.13068542,1,13,0,102,6,1,70000,52,0,6220
11888,33.81217579,1,13,0,100,6,2,64000,52,0,6220
11889,37.63988587,5,14,10,102,240,1,90000,52,1988,6220
11890,42.66911611,1,14,10,101,6,2,18000,35,0,0
11891,44.67228025,1,14,0,101,34,1,70000,52,0,6220
11892,46.98962108,1,11,0,100,18,1,50000,52,0,6220
11893,30.97403458,1,14,0,102,6,1,40000,52,0,6220
11894,39.70147526,1,13,0,102,6,1,100000,52,0,6220
11895,39.79201452,1,11,10,100,6,2,46000,52,0,6220
11896,57.97468722,1,13,0,141,27,1,80000,52,0,6220
11897,49.95055903,1,12,0,141,36,1,325000,48,0,6220
11898,33.01633557,1,11,0,102,6,1,55000,52,0,6220
11899,39.46668333,1,14,10,102,25,1,68000,52,0,6220
11900,25.77268892,1,13,0,102,6,1,59000,50,0,0
11901,51.29453027,1,14,0,100,25,1,87000,48,0,6220
11902,21.7689081,1,11,0,102,6,1,10000,20,0,6220
11903,37.26902848,5,13,10,102,224,2,0,0,2000,6220
11904,38.90723048,1,13,0,102,6,1,96000,52,0,6220
11905,24.54149232,1,11,0,101,41,1,15000,52,0,6220
11906,54.75438642,1,14,0,141,20,1,57000,52,0,6220
11907,38.34710285,1,11,0,101,53,1,53000,52,0,6220
11908,63.81976791,1,14,0,100,36,1,8000,36,0,6220
11909,55.38222026,1,14,0,141,50,1,125000,52,0,6220
11910,54.70406664,1,14,0,102,6,1,116000,52,0,6220
11911,60.01733317,1,14,0,101,36,1,0,0,0,0
11912,28.76005983,5,13,10,102,210,1,53000,52,1998,6220
11913,23.30611832,1,13,0,101,6,1,0,0,0,0
11914,51.21418874,5,14,10,101,128,1,56000,52,1990,6220
11915,42.35436464,1,16,0,102,6,1,100000,52,0,6220
11916,32.37155915,4,13,10,101,247,2,0,52,1975,6220
11917,26.98721577,1,9,0,100,6,1,18000,52,0,6220
11918,66.78803671,1,13,0,100,6,1,67000,52,0,6220
11919,56.69704275,1,14,0,101,6,1,54000,52,0,6220
11920,35.25406528,1,13,0,102,18,1,72000,50,0,6220
11921,27.67181455,1,13,0,101,6,1,33600,48,0,6220
11922,27.74139907,5,13,30,100,217,2,22500,22,1997,0
11923,46.48337779,1,13,0,102,41,1,0,52,0,6220
11924,53.90192834,1,13,0,141,39,1,80000,52,0,6220
11925,47.52301324,1,12,0,100,38,1,50000,52,0,6220
11926,23.47241086,1,11,0,101,6,1,30000,52,0,6220
11927,41.19480327,1,13,0,102,6,1,72000,50,0,6220
11928,49.64273949,1,13,0,102,2,1,78000,52,0,6220
11929,42.9999802,1,13,0,102,6,2,62000,52,0,6220
11930,37.65555038,5,13,10,101,301,2,48000,52,1992,0
11931,36.06182772,4,14,10,102,207,2,67000,52,1989,6220
11932,45.07230522,1,14,0,101,51,1,72000,52,0,6220
11933,20.54775193,1,11,0,101,4,2,5000,12,0,0
11934,40.50671277,1,10,0,141,26,1,73000,52,0,6220
11935,42.00891554,1,13,0,100,6,1,40000,52,0,6220
11936,48.89209275,5,16,10,102,207,1,36200,52,1985,6220
11937,35.30631998,1,14,0,101,55,1,19000,52,0,6220
11938,48.90448197,1,13,0,102,6,1,75000,52,0,6220
11939,61.11227962,1,14,0,100,36,1,0,0,0,0
11940,83.28013835,4,13,0,141,138,1,30000,52,1923,6220
11941,39.03105142,1,14,0,141,6,1,80000,52,0,6220
11942,49.53859261,1,13,0,100,6,1,80000,26,0,6220
11943,38.543531,1,14,0,102,16,1,67000,44,0,6220
11944,48.78425237,1,13,0,100,6,1,50000,52,0,6220
11945,18.05033913,1,10,0,101,6,1,5000,9,0,0
11946,50.50646576,1,10,0,100,25,1,65000,52,0,6220
11947,16.20817935,1,6,0,100,6,1,370,7,0,0
11948,52.17291764,1,14,0,100,25,1,0,0,0,0
11949,39.06855923,3,14,10,102,103,1,89000,52,1979,6220
11950,59.44811858,1,13,0,102,48,1,0,0,0,0
11951,36.22444877,5,14,20,101,207,1,42000,52,1992,6220
11952,19.34624687,1,11,0,101,53,1,5000,9,0,0
11953,31.73829517,1,13,0,102,42,1,93000,52,0,6220
11954,29.00654243,1,14,0,101,55,1,38500,50,0,6220
11955,21.39212983,1,11,0,140,6,1,4000,14,0,0
11956,21.79726985,1,11,0,141,6,1,15000,52,0,0
11957,21.06065007,1,11,0,141,6,1,4000,14,0,6220
11958,57.52057041,1,14,0,102,6,1,80000,52,0,6220
11959,33.30416808,1,13,0,102,6,1,38900,52,0,6220
11960,21.1553898,1,11,0,100,6,1,51000,52,0,0
11961,37.84979742,1,14,0,141,6,1,78000,52,0,6220
11962,38.76866601,1,11,0,101,29,1,91000,46,0,6220
11963,47.45622065,1,13,0,100,29,1,0,52,0,6220
11964,44.70776781,1,13,0,101,42,1,60000,52,0,6220
11965,45.11149224,1,12,0,101,6,2,42000,52,0,6220
11966,19.98109708,1,11,0,101,6,1,7000,30,0,6220
11967,32.04388936,1,12,0,101,6,1,43000,52,0,6220
11968,27.94953855,1,13,0,106,36,2,25000,52,0,6220
11969,39.48967916,1,13,10,101,36,1,20000,52,0,6220
11970,49.41491117,1,11,0,102,19,1,80000,40,0,6220
11971,39.99145362,1,11,0,101,6,1,91000,52,0,6220
11972,46.02911502,1,13,0,101,6,1,40000,52,0,25090
11973,40.19318621,1,14,0,101,12,2,63000,52,0,6220
11974,28.90469993,1,13,0,141,6,1,45000,52,0,6220
11975,40.74415136,1,13,0,101,6,1,70000,52,0,6220
11976,47.20444913,1,14,0,102,15,2,12000,8,0,0
11977,43.310594,1,14,0,106,6,2,36600,52,0,6220
11978,72.75614238,1,11,0,141,6,1,0,0,0,0
11979,40.19978034,1,13,0,102,6,1,90000,52,0,6220
11980,27.59122582,1,13,0,101,55,1,60000,52,0,6080
11981,20.65206678,1,11,0,101,6,1,4000,16,0,6220
11982,40.70527527,1,13,0,101,29,1,24000,42,0,6220
11983,23.66850353,5,12,20,106,303,2,26000,52,1991,6220
11984,19.56875193,1,10,0,101,6,1,5000,9,0,0
11985,58.68925093,1,9,0,101,17,1,50000,45,0,6220
11986,44.84938205,1,13,0,102,17,1,78000,52,0,6220
11987,46.42231995,1,13,0,101,25,2,60000,52,0,6220
11988,51.72673813,5,14,0,102,139,1,325000,52,1977,6220
11989,21.6005812,1,11,0,102,6,1,7000,35,0,6220
11990,56.8976377,1,14,0,101,47,1,56000,52,0,6220
11991,21.73079142,1,11,0,100,18,2,7000,8,0,0
11992,34.08657138,1,10,0,101,19,2,48100,52,0,6220
11993,57.83141323,1,16,0,100,6,1,0,51,0,6220
11994,46.20412641,1,11,0,100,34,1,0,40,0,6220
11995,44.9881606,1,13,0,101,6,1,43000,52,0,6220
11996,33.07193826,1,16,0,101,39,1,60000,52,0,6220
11997,47.68122064,1,11,0,141,6,1,61000,52,0,6220
11998,40.67254145,1,13,0,141,9,1,76000,52,0,6220
11999,53.2817515,1,13,0,101,6,1,52000,50,0,6220
12000,49.14927501,1,13,0,101,38,1,72000,52,0,6220
12001,32.84384075,1,13,0,101,6,1,60000,52,0,6220
12002,37.0964387,1,12,0,100,6,2,55000,52,0,6220
12003,25.73788193,1,14,0,102,6,1,45600,52,0,6220
12004,49.3586741,4,14,0,141,243,1,120000,52,1979,6220
12005,43.22690095,1,13,0,141,48,1,65000,52,0,6220
12006,35.89942187,1,16,0,101,34,1,60000,52,0,6220
12007,45.6507196,1,14,0,102,6,1,87000,52,0,6220
12008,55.83496846,1,14,0,102,6,2,10700,15,0,6220
12009,46.89033643,1,13,0,102,6,2,63000,52,0,6309
12010,39.7906974,1,13,0,101,6,1,68000,52,0,6220
12011,48.56603069,4,13,10,101,212,1,67000,48,1975,6220
12012,54.57941262,1,14,0,102,6,1,15100,44,0,6309
12013,45.38413383,1,13,0,102,1,2,54000,52,0,6220
12014,20.46671854,1,9,0,101,6,1,6000,15,0,0
12015,39.00841733,1,11,0,101,6,2,43000,52,0,6220
12016,46.15955885,1,13,0,100,6,1,91000,52,0,6220
12017,21.11246488,1,9,0,102,45,1,65000,42,0,6220
12018,56.89632827,1,13,0,102,6,1,101000,52,0,6220
12019,43.82147307,1,11,0,102,6,2,47000,2,0,6220
12020,29.98744626,1,13,0,100,6,1,10000,40,0,6220
12021,64.83416421,1,14,0,102,54,1,51000,52,0,6220
12022,37.26790244,1,14,0,100,36,2,88000,36,0,6220
12023,72.30293507,1,13,0,141,45,1,35000,49,0,6309
12024,32.78466728,1,11,0,101,6,1,56000,40,0,0
12025,37.6399989,1,13,0,101,27,1,20000,52,0,6220
12026,27.9065783,4,13,0,102,301,1,40000,48,1980,6220
12027,42.7534976,1,13,0,106,25,2,65000,35,0,6220
12028,36.2559716,1,16,0,101,42,1,0,50,0,6220
12029,25.3095046,1,14,0,102,6,1,60000,40,0,6220
12030,41.37914382,1,13,0,100,6,1,0,45,0,6220
12031,41.74605762,5,9,0,101,370,1,0,50,1985,6220
12032,36.02269115,5,16,0,141,110,1,70000,52,1995,6220
12033,32.62464469,4,13,10,101,210,2,79000,52,1977,6220
12034,27.20673682,1,13,0,102,55,1,40000,52,0,6220
12035,18.24522637,1,10,0,102,48,1,4200,10,0,6220
12036,17.10770889,1,7,0,100,12,1,720,3,0,0
12037,37.26686292,1,13,0,141,6,1,38000,52,0,6220
12038,57.31190677,1,12,0,141,6,1,65000,52,0,6220
12039,39.01936045,1,13,0,102,6,2,60000,52,0,6220
12040,43.91514274,1,11,10,102,48,1,64000,52,0,6309
12041,22.71885044,1,11,10,100,6,1,3500,8,0,6230
12042,35.30771989,1,14,0,100,6,1,69000,52,0,6309
12043,33.4558901,1,11,0,102,6,1,40000,52,0,6230
12044,46.09781598,5,13,10,102,233,1,69000,48,1995,6230
12045,54.94084496,1,13,0,141,53,1,80000,52,0,6230
12046,52.21283601,1,11,0,100,6,2,43000,52,0,6230
12047,29.62075653,1,13,0,141,6,1,35600,52,0,6220
12048,56.80655961,1,13,0,141,5,1,73000,52,0,6230
12049,40.7903866,1,13,0,100,6,2,60000,52,0,1
12050,35.47475785,4,11,20,141,303,1,0,0,1988,6230
12051,40.4427569,1,13,0,100,34,2,12000,12,0,0
12052,35.80675284,1,13,0,102,6,1,54000,52,0,6230
12053,39.54415861,1,13,0,141,39,1,78000,52,0,6230
12054,30.07580914,1,11,0,102,42,2,32000,52,0,6220
12055,37.22148165,1,13,10,141,37,1,76000,52,0,6230
12056,37.5657856,1,13,20,101,6,1,26000,52,0,6230
12057,36.4936015,1,12,10,102,6,2,50000,52,0,6230
12058,20.42035814,4,10,0,101,207,1,2500,10,1983,6230
12059,26.69950916,1,10,0,102,49,2,13000,52,0,6230
12060,55.96538377,1,12,0,141,5,1,37300,52,0,6230
12061,41.01472538,1,13,0,100,6,2,67000,52,0,6230
12062,50.18495384,1,11,0,100,13,1,15000,16,0,0
12063,53.74624374,1,13,0,100,6,2,0,0,0,0
12064,23.87651831,1,13,0,102,6,1,35000,52,0,6230
12065,48.37589083,1,11,0,102,6,1,55000,52,0,6230
12066,46.72425479,1,13,0,100,17,1,90000,52,0,6230
12067,58.17064681,1,14,0,102,53,1,40000,44,0,6230
12068,65.4170476,1,14,0,100,40,1,5100,25,0,0
12069,47.68335131,1,13,0,141,19,1,75000,52,0,6230
12070,52.76120862,1,10,0,101,6,1,63000,52,0,6230
12071,49.76160073,1,10,0,100,6,1,45000,51,0,0
12072,29.54956186,5,14,20,102,243,1,54000,52,1998,6230
12073,48.63935695,1,14,0,141,20,1,77000,52,0,6230
12074,42.75503876,1,13,0,140,6,1,50000,52,0,6230
12075,37.84183603,1,13,0,141,6,1,154000,48,0,6230
12076,33.98625165,5,13,10,101,249,1,30000,52,1993,6230
12077,45.54681145,1,13,0,141,6,1,57000,52,0,6230
12078,30.87440564,1,13,10,141,6,1,70000,52,0,0
12079,31.9080776,5,14,10,141,233,2,65000,52,1994,0
12080,38.6951239,4,13,0,141,206,1,68000,52,1981,6230
12081,21.46658803,1,11,0,106,6,1,168000,50,0,6230
12082,47.25730211,1,14,0,102,6,1,70000,52,0,6309
12083,67.42837345,1,14,0,106,27,2,55000,52,0,6230
12084,52.06449424,1,14,0,141,6,1,80000,52,0,6230
12085,56.82913045,1,10,0,101,1,1,20000,26,0,6230
12086,45.32905359,1,11,0,106,26,1,64000,52,0,6230
12087,41.13043103,1,13,0,102,45,1,55000,52,0,6230
12088,29.76856793,1,13,0,100,17,2,5000,46,0,6230
12089,42.25003237,4,10,0,100,301,1,38000,52,1964,6230
12090,48.6260456,1,13,0,141,6,1,85000,52,0,6230
12091,53.2868691,1,13,0,102,26,2,53000,52,0,6230
12092,61.75769898,1,13,0,141,6,1,66000,52,0,0
12093,39.27136485,4,14,20,101,207,1,48000,51,1987,6230
12094,32.24887176,1,13,0,102,6,1,50000,52,0,6230
12095,42.87751413,1,13,0,100,6,1,32900,51,0,6230
12096,29.53732287,1,13,10,101,26,1,20000,52,0,6220
12097,40.79186209,1,13,0,141,8,1,70000,52,0,6230
12098,39.34789473,4,13,20,101,247,2,72000,52,1979,6230
12099,52.59069625,1,13,0,141,38,1,91000,52,0,6230
12100,31.57216215,2,11,0,100,72,2,26000,52,1979,6230
12101,50.16102214,1,11,0,102,19,2,50000,52,0,6230
12102,27.58249739,1,12,10,101,6,2,38000,52,0,6230
12103,26.76830201,3,13,0,140,242,2,33500,50,1993,0
12104,41.98049217,1,13,0,102,6,1,63000,52,0,6230
12105,24.73202419,1,9,10,102,6,2,30000,49,0,6230
12106,57.64051816,1,13,0,102,4,1,57000,48,0,6309
12107,67.85202419,1,13,0,141,6,1,0,48,0,6230
12108,70.21858478,1,14,0,100,39,1,55000,52,0,0
12109,46.11335855,1,13,0,102,6,2,25100,52,0,6230
12110,36.45717943,5,14,10,102,210,1,4000,2,1991,6230
12111,40.55216421,1,13,0,102,26,1,66000,52,0,6230
12112,44.28444718,1,12,0,102,24,2,44800,52,0,6230
12113,47.52686576,1,13,0,101,6,1,80000,52,0,6230
12114,33.10671278,1,11,0,100,36,2,40000,52,0,6230
12115,43.61086465,1,14,0,100,53,1,0,52,0,6230
12116,31.90381388,1,13,0,101,6,1,75000,52,0,6230
12117,45.3573985,1,13,0,102,6,1,54000,51,0,6230
12118,24.57810464,1,9,0,100,6,1,34000,51,0,6230
12119,48.92992135,1,12,0,100,6,2,51000,52,0,6230
12120,35.43844417,1,14,0,100,34,1,67000,52,0,6309
12121,35.19116435,1,12,0,141,6,1,30000,52,0,6230
12122,42.94238701,1,13,0,100,6,2,0,52,0,6230
12123,40.42130635,4,13,20,102,247,1,73000,52,1975,6230
12124,57.59479111,1,10,0,102,33,2,48900,52,0,6230
12125,27.34611679,1,13,0,100,36,1,40000,52,0,6230
12126,42.36090858,1,13,0,141,6,2,55000,52,0,6230
12127,48.91858671,1,12,0,101,6,2,100000,50,0,6230
12128,44.87047394,1,9,0,100,8,2,32800,52,0,6220
12129,44.6432096,1,13,0,141,23,1,63000,52,0,6230
12130,33.55103245,1,13,0,102,36,1,100000,52,0,6230
12131,35.31930497,1,13,0,102,53,1,84000,52,0,6220
12132,40.49875331,1,13,0,102,40,1,62000,52,0,6230
12133,33.75128496,1,13,0,102,50,1,55000,52,0,6230
12134,52.53207484,1,13,0,102,56,1,70000,52,0,6230
12135,53.68001523,1,11,0,141,56,2,57000,52,0,6230
12136,41.61004436,1,14,0,102,42,1,0,50,0,6220
12137,36.66852684,1,13,0,102,6,2,147000,52,0,6220
12138,30.70691507,1,13,0,100,18,1,41000,52,0,6230
12139,21.06964544,1,9,0,100,6,1,37400,52,0,6309
12140,51.16660481,1,14,0,140,6,1,103000,52,0,6309
12141,23.2347555,1,10,0,100,6,1,24500,52,0,6230
12142,50.98733092,1,13,0,141,6,1,87000,52,0,6309
12143,29.55458115,1,13,0,100,6,1,40000,52,0,6309
12144,39.52233323,4,12,0,141,303,1,60000,52,1970,6309
12145,51.57194223,4,12,10,101,361,1,56000,52,1978,6309
12146,36.21750967,5,13,10,101,134,1,133000,48,1979,0
12147,50.35929603,1,13,0,141,6,1,55000,52,0,6309
12148,32.43498714,1,13,0,100,6,1,60000,52,0,6309
12149,46.52959888,1,13,0,100,6,1,63000,52,0,6230
12150,44.98646614,1,13,0,102,17,1,71000,52,0,6230
12151,27.38272065,5,11,20,101,364,1,26000,50,1998,6230
12152,51.93021229,1,12,0,102,19,1,60000,52,0,6309
12153,38.58604475,1,11,0,100,6,2,42000,52,0,6309
12154,48.37490948,4,14,20,141,128,1,110000,52,1987,6230
12155,33.14129173,1,14,0,100,30,1,49600,52,0,6230
12156,40.63507608,1,13,0,102,48,1,72000,52,0,6309
12157,19.82865786,1,11,0,100,6,1,20000,51,0,6230
12158,50.84519712,1,11,0,101,8,1,19000,50,0,6230
12159,49.10122539,1,11,0,102,17,1,61000,52,0,0
12160,35.81475063,1,13,0,100,6,2,32000,52,0,6309
12161,35.9492855,1,13,0,102,30,1,71000,52,0,6309
12162,28.66097206,1,13,0,102,34,1,80000,48,0,6230
12163,41.66008911,1,13,0,102,6,2,125000,52,0,6309
12164,25.04314317,5,14,20,101,210,1,52000,6,1999,0
12165,34.57083443,1,13,0,100,8,1,61000,52,0,6230
12166,35.59745995,1,13,0,102,6,2,35000,52,0,6309
12167,36.21048333,1,13,0,141,36,2,0,0,0,0
12168,28.97873878,4,13,10,100,303,2,32600,48,1973,6309
12169,54.15812765,1,13,0,100,6,1,40000,52,0,6309
12170,33.58468736,5,14,0,102,110,1,70000,52,1997,6230
12171,30.08204693,5,13,20,102,207,2,24000,26,1999,6230
12172,41.48448974,1,13,0,102,39,2,40000,52,0,6230
12173,32.8830822,1,9,0,100,6,1,78000,51,0,6309
12174,28.51228312,1,13,10,100,6,1,114000,52,0,6309
12175,26.16710153,4,13,0,102,233,2,45500,52,1999,6230
12176,44.45512001,1,12,0,100,25,1,90000,52,0,6309
12177,38.96510451,1,13,0,140,6,2,0,0,0,0
12178,47.9610116,1,13,0,102,6,1,93000,51,0,6309
12179,26.571045,1,9,0,100,6,2,40000,52,0,6309
12180,34.31337979,1,13,0,100,6,2,6500,20,0,0
12181,40.98482884,1,11,0,101,6,1,10000,50,0,6309
12182,47.76028757,1,13,0,100,40,1,86000,52,0,6309
12183,54.42293287,1,10,0,101,26,2,49100,52,0,6230
12184,34.02215877,1,11,0,101,6,1,129000,52,0,0
12185,40.90226013,1,11,0,101,6,1,80000,52,0,6230
12186,50.22134272,5,14,10,102,128,1,120000,52,1994,6309
12187,43.77259358,3,13,0,100,109,1,101000,52,1959,6230
12188,21.02379632,1,11,0,101,6,1,24000,51,0,6230
12189,16.42188856,1,5,0,101,6,1,0,0,0,6309
12190,54.94453013,1,13,0,101,17,1,59000,32,0,6230
12191,39.72773351,1,11,0,141,6,1,60000,48,0,6230
12192,39.26438862,4,13,10,141,210,1,70000,52,1977,6309
12193,32.89381533,1,10,0,100,6,2,54000,52,0,6309
12194,17.05881812,1,6,0,101,6,1,2500,10,0,0
12195,58.63062626,1,12,0,141,8,1,8000,8,0,0
12196,53.70711228,1,14,0,106,24,1,52000,52,0,6230
12197,34.05928727,1,13,0,102,6,1,70000,52,0,6309
12198,46.38507395,1,13,0,100,17,1,36000,52,0,6230
12199,65.41255409,1,13,0,101,42,1,93000,52,0,6230
12200,66.34519726,1,13,0,102,36,1,6000,40,0,0
12201,50.63224505,4,11,0,102,139,1,82000,52,1952,6309
12202,49.32208428,1,14,0,100,39,1,100000,52,0,6309
12203,52.64465878,4,16,20,141,231,1,60000,52,1981,6230
12204,42.33267915,1,11,0,100,6,2,50000,52,0,6309
12205,35.34587096,1,12,0,100,6,2,39500,52,0,6230
12206,20.75938597,1,11,10,100,6,2,6500,35,0,0
12207,31.87982525,1,13,0,141,50,1,48000,52,0,6230
12208,42.37877466,1,13,0,102,6,2,93000,52,0,6309
12209,29.50389951,1,13,0,102,6,1,90000,47,0,6230
12210,43.86580507,1,13,0,101,36,1,40000,52,0,6309
12211,54.22308615,1,11,0,102,6,1,30000,52,0,6230
12212,49.80016436,4,14,10,102,240,2,0,0,1975,0
12213,43.41235305,4,13,10,101,212,2,38500,52,1975,6230
12214,51.59942433,4,14,20,102,207,1,112000,52,1971,6309
12215,42.46085966,1,13,0,102,6,1,54000,52,0,6309
12216,26.27524099,5,13,30,141,247,1,60000,52,1997,6230
12217,25.61411981,1,13,0,101,38,1,44000,52,0,6230
12218,40.89167101,1,9,0,100,5,1,50000,52,0,6309
12219,52.82825014,1,13,0,141,30,1,70000,52,0,6230
12220,43.8488256,1,14,0,100,48,2,60000,50,0,6230
12221,32.2094768,1,13,0,102,6,1,46000,52,0,6230
12222,25.99233688,1,12,0,101,6,1,20000,50,0,6230
12223,40.50845795,4,13,20,102,247,2,46200,52,1981,6230
12224,41.77865033,1,11,0,100,36,2,42000,52,0,6230
12225,18.93718733,1,10,0,101,36,2,8000,40,0,6230
12226,29.89377454,1,9,0,100,6,1,78000,51,0,6230
12227,43.95990793,1,11,0,101,6,1,110000,52,0,6230
12228,40.8179688,1,9,0,100,36,1,55000,52,0,6230
12229,49.73170195,1,12,0,100,6,1,65000,43,0,0
12230,35.70781445,1,14,0,101,6,1,130000,52,0,6309
12231,49.7973302,1,13,0,141,48,1,45800,52,0,6309
12232,38.75292166,1,13,10,140,6,1,52000,51,0,6230
12233,45.40400498,1,13,0,100,6,1,90000,52,0,6309
12234,53.28163378,1,11,0,101,6,1,45000,52,0,6220
12235,51.67244581,4,14,10,102,207,1,80000,48,1950,6309
12236,46.29975489,4,12,10,100,303,1,92000,52,1959,0
12237,47.49772455,1,9,0,140,24,2,0,52,0,6230
12238,42.47315637,5,13,20,102,220,1,70000,52,1988,6230
12239,43.64218952,1,13,0,100,18,1,86000,48,0,6309
12240,48.27135951,1,13,0,100,37,1,76000,52,0,6230
12241,46.58373205,4,14,10,101,212,1,67000,52,1982,6230
12242,37.14348583,1,11,0,100,36,2,51000,52,0,6230
12243,20.04179931,5,11,0,101,301,1,18500,52,1994,6230
12244,33.04712137,1,14,0,141,36,2,3200,6,0,0
12245,27.95570485,1,12,0,100,53,1,47000,52,0,6230
12246,50.76916845,1,13,0,141,22,1,165000,52,0,6309
12247,42.04973622,1,11,0,100,19,1,0,50,0,6409
12248,60.19745243,1,11,0,100,50,1,69000,52,0,6309
12249,26.61825614,1,13,0,102,53,1,45000,52,0,6230
12250,49.56424713,1,9,0,140,6,2,0,52,0,6230
12251,22.47483476,1,10,0,101,49,1,60000,52,0,6309
12252,62.4424836,4,11,0,141,301,1,63000,46,1960,6230
12253,27.5730389,4,13,10,141,303,1,72000,44,1975,6230
12254,66.30877917,1,11,0,102,54,1,48400,1,0,0
12255,37.98040166,4,13,20,102,247,1,80000,52,1978,6230
12256,25.4521563,1,13,0,102,6,1,65000,52,0,6309
12257,33.07908637,1,13,0,102,15,1,46000,52,0,6230
12258,48.62163002,4,14,20,141,240,1,105000,52,1978,6230
12259,44.73181056,1,9,0,102,9,2,59000,50,0,6309
12260,57.26771207,1,13,0,102,17,2,60000,52,0,6309
12261,38.00978908,4,13,10,101,303,2,4000,4,1969,0
12262,28.74330954,5,13,0,141,515,1,22500,52,1995,6230
12263,31.58279538,4,14,10,100,362,2,80000,52,1988,36100
12264,25.87517809,1,13,0,101,6,2,0,45,0,6230
12265,53.34606448,1,14,0,101,9,1,75000,52,0,0
12266,42.28357363,1,13,0,141,6,1,80000,52,0,6230
12267,29.0654875,1,13,0,102,8,1,60000,52,0,6309
12268,72.99268689,1,11,0,141,6,1,98000,52,0,6309
12269,55.12527047,1,13,0,141,10,1,73000,52,0,6230
12270,48.13025907,1,11,0,100,6,2,3000,12,0,6230
12271,34.54774312,1,13,0,102,6,1,56000,51,0,6309
12272,40.73812788,1,14,0,102,6,1,48000,50,0,6230
12273,35.5131609,1,13,0,101,49,1,45000,52,0,6230
12274,46.20336003,1,10,0,106,28,2,33000,52,0,6230
12275,39.66455625,5,10,0,102,139,1,104000,52,1995,6230
12276,40.5032695,1,12,0,100,6,1,0,0,0,0
12277,35.52043216,4,13,10,106,202,2,40600,52,1987,6230
12278,49.70799252,1,11,0,100,42,1,0,52,0,6230
12279,41.77520357,1,13,0,141,39,1,143000,52,0,6309
12280,25.74738044,5,14,0,141,210,1,66000,52,1996,6309
12281,60.00655558,1,13,0,141,38,1,0,0,0,0
12282,48.20391512,1,13,0,102,53,1,72000,52,0,6309
12283,50.83399932,1,14,0,102,17,1,85000,46,0,6230
12284,43.41307688,5,14,0,102,139,1,86000,52,1997,6309
12285,28.94454988,5,13,10,101,210,1,63000,52,1996,6230
12286,52.23077973,1,14,0,100,53,1,325000,52,0,6500
12287,52.06060025,1,13,0,141,6,1,0,52,0,6230
12288,43.00293885,4,13,10,101,327,1,7000,52,1974,6230
12289,53.91120538,1,11,0,100,6,2,27600,42,0,6230
12290,49.45696928,1,9,0,141,36,1,45000,52,0,6309
12291,46.95636139,4,13,10,100,247,2,48000,52,1975,6230
12292,56.19977685,1,13,0,102,55,1,0,0,0,0
12293,38.53335539,1,12,0,100,6,1,103000,52,0,6309
12294,60.36561384,1,16,0,141,36,1,153000,52,0,6309
12295,42.53182367,1,14,0,141,6,2,96000,52,0,6309
12296,31.50997725,1,13,0,101,6,1,60000,52,0,6230
12297,55.37994125,1,13,0,102,6,1,95000,52,0,6309
12298,45.55661267,1,9,0,100,6,1,0,52,0,6230
12299,51.97676541,1,14,0,102,36,1,100000,52,0,6500
12300,32.24810358,5,16,20,100,240,1,69000,52,1992,6309
12301,64.71211409,1,11,0,102,29,1,890,2,0,6230
12302,23.76877876,1,8,0,101,6,1,0,0,0,0
12303,33.48740452,1,11,0,101,6,1,53000,50,0,6230
12304,64.05776745,1,16,0,141,6,1,8500,10,0,0
12305,40.31198837,1,12,0,102,17,1,64000,52,0,6230
12306,33.66454146,1,14,0,102,47,1,88000,52,0,6309
12307,43.12850223,1,13,0,140,6,1,65000,52,0,6309
12308,54.59410508,1,16,0,100,17,1,105000,52,0,6230
12309,41.02033194,1,11,0,101,6,1,121000,51,0,6309
12310,41.86457876,1,12,0,102,6,1,99000,52,0,6309
12311,59.87947809,1,9,0,141,6,1,91000,52,0,6309
12312,43.86492454,1,14,0,102,6,1,11000,52,0,6309
12313,37.50665382,1,11,0,100,17,1,86000,52,0,6230
12314,48.82752036,1,14,20,101,6,2,82000,52,0,6230
12315,35.38323203,4,13,10,102,247,2,95000,52,1975,6230
12316,47.07528093,1,13,0,102,27,1,100000,52,0,6230
12317,53.36575448,1,13,0,102,17,1,55000,52,0,6230
12318,44.79524051,1,14,0,102,6,2,72000,52,0,6230
12319,45.68799287,1,10,0,141,6,1,75000,52,0,6309
12320,24.28702135,1,13,0,101,8,2,27000,52,0,6309
12321,45.67380371,1,13,0,102,11,1,90000,52,0,6309
12322,45.99188724,1,14,0,141,36,1,128000,52,0,6309
12323,23.57198597,5,13,10,141,210,1,50000,42,1999,6230
12324,23.38280905,5,13,10,102,210,1,34000,31,1999,6230
12325,55.14176106,1,9,0,100,41,1,15000,10,0,0
12326,66.78893062,1,12,0,102,6,1,0,0,0,0
12327,47.9254581,1,13,0,140,26,1,100000,52,0,6230
12328,57.17521891,1,13,0,141,13,1,0,0,0,0
12329,26.47589344,1,11,11,102,6,1,0,0,0,6409
12330,35.7690545,3,14,10,102,110,1,40000,52,1968,1
12331,55.7862521,1,13,0,102,6,1,0,52,0,6230
12332,37.80203368,1,13,0,141,34,1,131000,52,0,6230
12333,53.04658499,1,10,10,101,6,1,40000,52,0,0
12334,41.99095562,5,9,0,102,138,1,125000,52,1995,1
12335,44.69624906,1,13,0,102,6,1,103000,52,0,6230
